customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region,loan_to_income_ratio
3210,kiara webb,51,49238,34488,business,yes,east,0.7004346236646493
3211,amber chapman,55,114078,7350,vacation,yes,east,0.06442960079945301
3212,wyatt golden,47,89311,3069,vacation,no,east,0.03436306837903506
3213,victoria harris,24,110893,34174,car,yes,east,0.30817093955434516
3214,donna moses,62,51110,28153,home,yes,east,0.5508315398160829
3215,kelsey lee,24,125573,10169,business,yes,east,0.08098078408575092
3216,james ellis,38,109403,72620,medical,yes,east,0.6637843569189145
3217,erica jones,43,108133,16068,education,no,east,0.14859478605051188
3218,kayla mitchell,52,144423,16138,car,no,east,0.11174120465576813
3219,adam wilson,32,36184,76856,vacation,yes,east,2.1240327216449257
3220,laura hernandez,40,111349,4506,education,no,east,0.040467359383559796
3221,angela herrera,32,50482,15280,business,yes,east,0.3026821441305812
3222,jay olson,28,116693,33865,home,no,east,0.2902059249483688
3223,jenny lee,42,67564,17111,business,no,east,0.2532561719258777
3224,julie perez,47,40660,38935,car,no,east,0.9575750122970978
3225,rachel alexander,61,105222,70015,car,yes,east,0.665402672444926
3226,denise brown,61,129299,8523,medical,yes,east,0.0659169831166521
3227,christopher smith,37,123873,77452,business,yes,east,0.6252532836049826
3228,john welch,52,49479,56349,car,yes,east,1.1388467834839022
3229,melissa martinez,53,89215,9917,business,no,east,0.11115843748248613
3230,carla west,51,124849,70585,medical,no,east,0.5653629584538122
3231,william chang,26,91444,39553,medical,yes,east,0.43253794672149076
3232,terri brewer,59,62230,76193,business,no,east,1.2243773099791098
3233,jennifer scott,29,94619,44730,vacation,no,east,0.47273803358733446
3234,timothy wilson,62,28340,65273,car,no,east,2.303211009174312
3235,laura floyd,52,130251,23679,home,yes,east,0.18179514936545593
3236,sarah brennan,56,56829,23505,vacation,yes,east,0.41360924879902866
3237,danielle ramirez,36,32039,45977,home,no,east,1.435032304379038
3238,jose white,32,130416,64541,vacation,yes,east,0.4948855968592811
3239,michael arnold,61,142113,59967,medical,yes,east,0.4219670262396825
3240,kimberly foley,23,101946,16642,car,no,east,0.16324328566103624
3241,dustin booth,47,32155,66859,medical,yes,east,2.079272274918364
3242,theresa stokes,47,116125,60540,medical,no,east,0.521334768568353
3243,sandra zimmerman,29,64438,36782,medical,yes,east,0.570812253639157
3244,tyler davis,37,141560,11212,medical,yes,east,0.07920316473580108
3245,gwendolyn rich,25,128213,20448,business,no,east,0.1594846076450906
3246,monique johnson,46,98933,21283,business,yes,east,0.21512538788877322
3247,christopher hammond,41,138896,53118,car,yes,east,0.3824300195829973
3248,bailey gibson,21,140503,28089,vacation,no,east,0.1999174394852779
3249,brett harvey,21,139753,39342,car,yes,east,0.2815109514643693
3250,sherri duncan,55,37237,3040,education,yes,east,0.08163922979831888
3251,amy taylor,29,125355,42749,home,no,east,0.3410234932790874
3252,debbie davis,43,25002,52414,business,no,east,2.0963922886169106
3253,traci erickson,58,147114,67172,car,no,east,0.45659828432372174
3254,michelle mendoza,61,71794,44992,vacation,no,east,0.6266818954230159
3255,sarah miller,24,90860,37587,medical,no,east,0.413680387409201
3256,angel mata,39,87703,52279,business,no,east,0.5960913537735312
3257,jeffrey guzman,57,63902,34363,home,no,east,0.5377452974867766
3258,michael mclean,25,107524,15812,business,no,east,0.14705554108850116
3259,renee ramirez,48,46275,32428,vacation,yes,east,0.7007671528903295
3260,stacy young,62,76734,27321,home,yes,east,0.35604816639299397
3261,melanie morris,43,88261,12085,education,no,east,0.13692344297028133
3262,lisa silva,58,57061,71342,car,yes,east,1.2502760203992218
3263,scott matthews,43,60890,26460,vacation,no,east,0.43455411397602234
3264,heather ray,38,114896,41455,home,no,east,0.36080455368333103
3265,scott smith,49,106365,63157,education,yes,east,0.5937761481690406
3266,lindsay hamilton,48,44498,60078,vacation,no,east,1.3501280956447481
3267,christopher gonzalez,29,102003,53939,vacation,yes,east,0.5287981726027666
3268,amber oneal,59,90882,13440,business,no,east,0.14788406945269691
3269,chad taylor,30,38369,46368,car,no,east,1.2084755922750137
3270,kim rivera,22,70114,52131,home,yes,east,0.7435176997461277
3271,alexander smith,33,85071,5179,vacation,no,east,0.06087856026142869
3272,bryan phillips,58,38997,8665,vacation,no,east,0.22219657922404287
3273,james cervantes,47,68518,6390,home,yes,east,0.09326016521206107
3274,robert pierce,61,134885,11359,vacation,no,east,0.08421247729547392
3275,daniel oneal,40,126747,77600,car,no,east,0.6122432878095734
3276,jonathan smith,60,141942,4781,vacation,yes,east,0.03368277183638387
3277,matthew perez,30,49686,58018,business,no,east,1.1676931127480579
3278,jennifer sharp,36,123326,75619,business,no,east,0.613163485396429
3279,catherine white,35,87891,28972,medical,yes,east,0.3296355713326734
3280,jessica ross,33,110736,20985,vacation,no,east,0.1895047680970958
3281,robert myers,58,100691,61794,business,no,east,0.6136993375773406
3282,carla murphy,40,38074,59485,car,no,east,1.5623522613857226
3283,erica may,44,43091,68013,education,no,east,1.578357429625676
3284,gregory le,61,134578,75778,car,no,east,0.5630786607023436
3285,shawn ray,27,31715,43621,home,yes,east,1.3754059593252403
3286,tina bryant,43,63821,52394,vacation,yes,east,0.8209523511070024
3287,amber spencer,44,45199,62992,medical,no,east,1.393659151751145
3288,patrick blake,49,115858,75441,medical,no,east,0.6511505463584734
3289,tanya patterson,25,91050,73174,education,no,east,0.8036683141131247
3290,suzanne leonard,63,80439,56797,vacation,no,east,0.7060878429617474
3291,kristina miller,55,28039,60746,home,yes,east,2.1664823995149614
3292,james salazar,21,30861,34369,business,no,east,1.113670976313146
3293,paul ward,56,90032,53605,business,yes,east,0.5953994135418518
3294,emily hernandez,38,77008,28572,business,no,east,0.3710263868688967
3295,pamela anthony,26,109261,39939,car,no,east,0.36553756601166015
3296,kevin pearson,43,82668,25866,business,no,east,0.31289011467556976
3297,steven banks,30,64104,59060,home,no,east,0.9213153625358792
3298,christian hudson,27,61130,24953,medical,no,east,0.40819564861769997
3299,francis hill,64,147494,50141,car,no,east,0.3399528116397955
3300,russell rojas,28,61258,6501,business,yes,east,0.10612491429690817
3301,patty wang,33,142195,69722,home,yes,east,0.4903266640880481
3302,cody parker,50,55691,50018,education,yes,east,0.8981343484584583
3303,sarah gentry,38,115068,67127,home,no,east,0.5833680953870755
3304,lisa anthony,34,128471,58965,medical,no,east,0.4589751772773622
3305,joshua johnson,31,93714,62198,home,yes,east,0.6637001942079092
3306,anthony wilson,62,48815,21288,home,yes,east,0.43609546246030934
3307,todd hill,58,110244,15225,car,yes,east,0.13810275389136822
3308,amanda barnett,33,116674,4752,medical,no,east,0.040728868471124675
3309,sarah stephens,62,108464,29313,business,no,east,0.27025556866794515
3310,beth jackson,64,112771,59734,medical,no,east,0.529692917505387
3311,mark daniels,53,134725,21774,education,yes,east,0.1616181109667842
3312,whitney wood,33,50101,29365,vacation,no,east,0.5861160455879124
3313,audrey wade,45,120126,77918,medical,no,east,0.6486355992874149
3314,abigail rodriguez,44,129476,62531,car,yes,east,0.4829543699218388
3315,jennifer anderson,49,111553,34972,business,yes,east,0.3135012057049116
3316,michael jones,56,100477,41984,medical,yes,east,0.4178468704280582
3317,sherry fernandez,26,145974,23907,vacation,no,east,0.16377574088536315
3318,anthony frank,38,50416,6370,business,yes,east,0.1263487781656617
3319,karen greene,48,109185,69795,car,no,east,0.6392361588130238
3320,jessica dominguez,25,136184,8826,home,no,east,0.0648093755507255
3321,melissa nichols,38,99440,56227,vacation,no,east,0.5654364440868865
3322,joshua carroll,57,66026,7695,education,no,east,0.11654499742525672
3323,jay brennan,27,50336,35864,medical,no,east,0.7124920534011443
3324,rebecca cruz,29,145975,64930,business,yes,east,0.44480219215619116
3325,lisa bowen,55,30260,61663,medical,yes,east,2.0377726371447453
3326,tiffany carpenter,32,38657,56653,car,yes,east,1.4655301756473602
3327,kristen johnson,60,148344,7043,home,yes,east,0.047477484765140486
3328,william obrien,64,127495,16586,car,no,east,0.13009137613239735
3329,samuel zavala,59,54079,73675,vacation,yes,east,1.3623587714269865
3330,tiffany hernandez,44,101917,35630,business,no,east,0.3495982024588636
3331,natalie mann,29,106592,52736,medical,yes,east,0.494746322425698
3332,becky guzman,32,46283,50530,business,no,east,1.0917615539182852
3333,amanda oconnor,56,26467,5897,vacation,no,east,0.22280575811387765
3334,angela moore,57,111772,5030,vacation,no,east,0.04500232616397667
3335,diane macias,29,31101,17362,car,yes,east,0.5582457155718465
3336,ryan obrien,59,98083,45636,medical,no,east,0.4652794062171834
3337,david wilson,42,27760,75135,business,yes,east,2.7065922190201728
3338,kelly bauer,37,129725,35879,medical,no,east,0.27657737521680476
3339,richard bennett,53,37648,40238,education,no,east,1.0687951551211219
3340,justin miller jr.,44,59161,28420,car,no,east,0.48038403678098746
3341,tommy valencia,35,126997,6078,car,yes,east,0.04785939825350205
3342,tina johnson,49,135803,69919,education,no,east,0.5148560782898758
3343,harold hunt,52,112298,42489,home,yes,east,0.37835936526028957
3344,erica jones,53,43083,6970,vacation,yes,east,0.16178074878722465
3345,alyssa hunt,49,42504,52513,business,yes,east,1.2354837191793713
3346,sean andersen,35,63097,73614,home,no,east,1.1666798738450324
3347,anthony pham,47,75723,38579,medical,no,east,0.5094753245381192
3348,beth jones,54,103601,54974,business,yes,east,0.5306319437071071
3349,sonia ross,24,73739,17006,business,yes,east,0.23062422869851776
3350,kimberly cole,38,137660,61631,vacation,no,east,0.4477044893215168
3351,heather harris,41,107648,24279,business,no,east,0.22554065101070156
3352,christopher norman,28,36696,16715,education,no,east,0.45549923697405714
3353,christopher johnson,26,107535,50480,car,no,east,0.46942855814386014
3354,zachary evans,40,123674,44500,education,no,east,0.35981693807914356
3355,michael werner,22,130071,15607,education,yes,east,0.11998831407462078
3356,joshua campbell,42,112258,50328,education,no,east,0.4483243955887331
3357,daniel dawson,41,120735,56664,home,yes,east,0.46932538203503543
3358,alison baker,26,87071,44763,education,no,east,0.5140976903906008
3359,tyler evans,52,119968,67266,car,no,east,0.5606995198719659
3360,cynthia rose,26,79094,61141,business,no,east,0.7730169165802716
3361,amanda davidson,33,99675,39152,home,yes,east,0.3927965889139704
3362,wanda johnson,21,75271,40472,vacation,yes,east,0.5376838357401921
3363,brittany hanson,42,67415,35393,education,yes,east,0.5250018541867537
3364,jordan rodriguez,44,113251,62356,education,yes,east,0.5505999947020336
3365,michelle foster,61,52124,46800,business,no,east,0.8978589517304888
3366,ashley davis,50,48403,57879,business,no,east,1.1957729892775242
3367,michael gray dds,42,27422,68475,vacation,no,east,2.4970826343811536
3368,isabella copeland,64,130894,14254,home,no,east,0.10889727565816615
3369,gregory watts,32,38455,67634,vacation,no,east,1.7587829931088286
3370,kimberly parker,46,53187,19102,vacation,yes,east,0.3591479120837799
3371,damon smith,24,117658,22029,car,no,east,0.1872290876948444
3372,gregory bean,39,72109,24813,home,yes,east,0.34410406467985966
3373,kimberly johnson,36,100068,63978,business,yes,east,0.6393452452332414
3374,brett hernandez,32,38541,67739,car,yes,east,1.7575828338652344
3375,todd brown,53,40481,5053,education,yes,east,0.1248239915021862
3376,stephanie cardenas,41,67478,22898,vacation,yes,east,0.3393402294081034
3377,paul oliver,56,63593,33617,education,yes,east,0.5286273646470524
3378,steven mccann,29,97296,24384,medical,no,east,0.2506166748889985
3379,richard martinez,59,67919,73657,business,no,east,1.08448298708756
3380,cynthia silva,62,66670,51373,medical,no,east,0.7705564721763912
3381,frank fields,28,45954,59791,home,no,east,1.3011054532793662
3382,jill esparza,40,58341,78342,home,yes,east,1.342829228158585
3383,brent martin,30,52419,12519,vacation,no,east,0.2388256166657128
3384,robert wyatt,52,74659,37016,car,yes,east,0.49580090812895966
3385,joseph thomas,48,113655,32897,vacation,yes,east,0.2894461308345431
3386,joel stephens,30,27222,65584,business,no,east,2.4092278304312686
3387,julie adams,28,81840,9384,car,yes,east,0.11466275659824048
3388,robert gregory,53,119899,51898,car,no,east,0.4328476467693642
3389,amanda gregory,33,140982,39441,home,no,east,0.27975911818530025
3390,emily bell,64,51273,40917,home,no,east,0.7980223509449418
3391,claire buck md,55,91323,9608,vacation,no,east,0.105208983498133
3392,robin hill,49,118901,20778,business,no,east,0.17475042262049942
3393,luke williams,25,127971,21089,home,no,east,0.16479514890092287
3394,jamie hardy,23,141921,45132,business,no,east,0.31800790580675165
3395,amanda bryant,57,50162,11791,medical,no,east,0.2350584107491727
3396,jasmine sloan,61,101893,53648,vacation,yes,east,0.526513106886636
3397,christopher donovan,26,77802,42474,education,no,east,0.5459242692989897
3398,emily moss,62,70569,47077,vacation,yes,east,0.6671059530388698
3399,stephanie lawson,36,142937,9771,medical,yes,east,0.06835878743782225
3400,gregory ross,55,52277,59858,home,no,east,1.1450159726074565
3401,julie campbell,38,129375,32278,education,no,east,0.24949178743961353
3402,daniel johnson,31,74116,19238,education,no,east,0.25956608559555294
3403,ethan bradley,43,110956,28010,vacation,no,east,0.2524424096038069
3404,diamond chan,31,82899,5658,vacation,no,east,0.0682517280063692
3405,sara ibarra,49,125013,14891,car,yes,east,0.11911561197635447
3406,brenda morris,62,74029,38091,education,no,east,0.5145415985627254
3407,jeffrey kelly,47,37167,38663,business,no,east,1.0402507600828692
3408,jennifer phillips,29,70350,70067,home,yes,east,0.9959772565742715
3409,william ramirez,55,40590,79894,home,yes,east,1.9683173195368318
3410,dr. ashley thomas,29,52883,34623,car,yes,east,0.6547094529432899
3411,jacob ramirez,38,112132,36549,vacation,yes,east,0.3259462062569115
3412,kevin castillo,64,92046,71087,vacation,yes,east,0.7722986332920496
3413,gregory pena,41,121299,31062,car,no,east,0.25607795612494744
3414,elizabeth contreras,56,84930,79051,home,no,east,0.9307782880018839
3415,marcus davenport,21,112823,48381,car,yes,east,0.4288221373301543
3416,david hudson,47,69506,11704,education,yes,east,0.1683883405749144
3417,lori brown,60,39374,14410,education,no,east,0.36597754863615584
3418,randall wilson,58,49551,74974,business,yes,east,1.513067344755908
3419,jonathan garcia,49,114472,25902,vacation,yes,east,0.22627367391152423
3420,james johnson,60,119188,8786,car,yes,east,0.07371547471221936
3421,timothy hensley,39,126810,39919,home,yes,east,0.31479378597902374
3422,patricia jimenez,44,145766,74629,vacation,no,east,0.5119781018893295
3423,ashley gill,64,80584,51353,vacation,yes,east,0.6372604983619578
3424,justin webster,21,94169,31691,medical,yes,east,0.3365332540432626
3425,cynthia garza,56,117518,34902,home,yes,east,0.2969928011028098
3426,melissa espinoza,43,42845,26118,vacation,yes,east,0.6095927179367487
3427,katherine oneal,33,112834,8016,medical,yes,east,0.07104241629296135
3428,heather bradley,50,31352,42277,medical,no,east,1.3484626180147996
3429,gary kelley,57,125475,24327,business,no,east,0.1938792588164973
3430,robert andersen,31,136566,44684,medical,no,east,0.3271971061611236
3431,jeffrey johnson,27,88317,17202,education,no,east,0.19477563775943477
3432,sharon adams,55,82080,56949,education,no,east,0.6938230994152047
3433,amanda monroe,31,33594,77035,vacation,yes,east,2.293117818658094
3434,laura morgan,63,33475,63353,business,yes,east,1.8925466766243466
3435,brittany roman,60,146494,58864,home,no,east,0.4018185045121302
3436,roberto johnson,41,113035,35054,home,no,east,0.31011633564825053
3437,laura adams,23,131736,45804,vacation,yes,east,0.34769539078156314
