order_id,customer_id,customer_name,segment,region,order_date,ship_date,category,sub_category,product_name,sales,quantity,discount,profit
ord-12056,cust-2792,brandon burgess,consumer,east,2025-08-18,2025-08-20,office supplies,pens,pens model 2,1601.57,4,0.3,146.3
ord-12057,cust-5741,ronald clark,consumer,south,2025-08-19,2025-08-21,office supplies,pens,pens model 3,761.22,4,0.3,27.82
ord-12058,cust-3320,jaime fox,home office,east,2025-08-20,2025-08-22,office supplies,pens,pens model 4,205.15,5,0.2,2.91
ord-12059,cust-2088,alyssa long,consumer,central,2025-08-21,2025-08-23,office supplies,pens,pens model 5,1454.26,6,0.3,-46.85
ord-12060,cust-7138,laura lee,corporate,central,2025-08-22,2025-08-24,office supplies,paper,paper model 1,1486.4,1,0.0,89.37
ord-12061,cust-2713,alexander brown,consumer,south,2025-08-23,2025-08-25,office supplies,paper,paper model 2,413.36,6,0.1,29.06
ord-12062,cust-6018,jodi cooper,corporate,east,2025-08-24,2025-08-26,office supplies,paper,paper model 3,60.8,6,0.2,4.95
ord-12063,cust-8474,jessica johnson,home office,central,2025-08-25,2025-08-27,office supplies,paper,paper model 4,248.18,1,0.5,32.12
ord-12064,cust-5557,christine carter,corporate,west,2025-08-26,2025-08-28,office supplies,paper,paper model 5,635.09,4,0.2,32.23
ord-12065,cust-5540,michael leon,corporate,west,2025-08-27,2025-08-29,office supplies,labels,labels model 1,728.14,9,0.2,-27.74
ord-12066,cust-9478,carlos brady,home office,central,2025-08-28,2025-08-30,office supplies,labels,labels model 2,1774.65,5,0.2,5.53
ord-12067,cust-1249,frank melton,home office,west,2025-08-29,2025-08-31,office supplies,labels,labels model 3,1030.31,4,0.5,74.3
ord-12068,cust-3690,patricia marshall,consumer,west,2025-08-30,2025-09-01,office supplies,labels,labels model 4,1764.65,6,0.5,71.42
ord-12069,cust-4356,laura terry,consumer,south,2025-08-31,2025-09-02,office supplies,labels,labels model 5,383.23,2,0.2,18.52
ord-12070,cust-9371,april mcbride,corporate,west,2025-09-01,2025-09-03,technology,phones,phones model 1,1554.89,5,0.2,55.62
ord-12071,cust-8718,travis gray,consumer,west,2025-09-02,2025-09-04,technology,phones,phones model 2,192.29,1,0.3,21.17
ord-12072,cust-5409,maria solomon,home office,central,2025-09-03,2025-09-05,technology,phones,phones model 3,1640.7,2,0.3,211.49
ord-12073,cust-9419,mathew anderson phd,home office,east,2025-09-04,2025-09-06,technology,phones,phones model 4,753.02,3,0.5,42.24
ord-12074,cust-2512,andrea kennedy,consumer,west,2025-09-05,2025-09-07,technology,phones,phones model 5,1343.36,6,0.5,130.82
ord-12075,cust-2492,walter howard,home office,west,2025-09-06,2025-09-08,technology,accessories,accessories model 1,1885.6,6,0.3,97.5
ord-12076,cust-1055,amanda ware,corporate,south,2025-09-07,2025-09-09,technology,accessories,accessories model 2,1605.9,1,0.1,82.67
ord-12077,cust-8542,cheryl chapman,consumer,west,2025-09-08,2025-09-10,technology,accessories,accessories model 3,426.25,4,0.5,19.27
ord-12078,cust-7457,noah norton,consumer,central,2025-09-09,2025-09-11,technology,accessories,accessories model 4,1425.98,9,0.1,-64.97
ord-12079,cust-4715,amanda rodriguez,consumer,south,2025-09-10,2025-09-12,technology,accessories,accessories model 5,717.85,9,0.0,-17.28
ord-12080,cust-1378,cynthia robinson,consumer,central,2025-09-11,2025-09-13,technology,copiers,copiers model 1,1315.89,9,0.3,61.38
ord-12081,cust-4940,mrs. miranda sandoval,consumer,west,2025-09-12,2025-09-14,technology,copiers,copiers model 2,183.33,7,0.2,15.44
ord-12082,cust-2600,morgan wood,consumer,central,2025-09-13,2025-09-15,technology,copiers,copiers model 3,26.53,1,0.0,1.58
ord-12083,cust-6358,kevin ellison,consumer,south,2025-09-14,2025-09-16,technology,copiers,copiers model 4,1864.34,4,0.5,26.23
ord-12084,cust-4598,laura jackson,consumer,south,2025-09-15,2025-09-17,technology,copiers,copiers model 5,1889.86,3,0.0,163.41
ord-12085,cust-9201,megan young,home office,central,2025-09-16,2025-09-18,technology,machines,machines model 1,303.49,9,0.0,10.71
ord-12086,cust-3579,jeremy thompson,home office,south,2025-09-17,2025-09-19,technology,machines,machines model 2,1880.02,1,0.5,105.16
ord-12087,cust-1356,samantha moss,consumer,central,2025-09-18,2025-09-20,technology,machines,machines model 3,1140.58,3,0.1,60.97
ord-12088,cust-7356,rachel martinez,consumer,west,2025-09-19,2025-09-21,technology,machines,machines model 4,1143.77,7,0.0,231.55
ord-12089,cust-4678,john reyes,corporate,south,2025-09-20,2025-09-22,technology,machines,machines model 5,1470.38,1,0.5,1.66
ord-12090,cust-4580,joshua cohen,home office,east,2025-09-21,2025-09-23,furniture,bookcases,bookcases model 1,1526.78,9,0.2,179.04
ord-12091,cust-2959,barbara gray,home office,east,2025-09-22,2025-09-24,furniture,bookcases,bookcases model 2,483.3,8,0.2,-14.06
ord-12092,cust-9030,cody mcknight,home office,central,2025-09-23,2025-09-25,furniture,bookcases,bookcases model 3,1613.97,9,0.2,154.31
ord-12093,cust-8945,seth smith,home office,east,2025-09-24,2025-09-26,furniture,bookcases,bookcases model 4,1636.48,8,0.3,184.18
ord-12094,cust-8935,aaron vasquez,corporate,central,2025-09-25,2025-09-27,furniture,bookcases,bookcases model 5,379.3,6,0.3,-0.76
ord-12095,cust-8323,jessica acosta,home office,central,2025-09-26,2025-09-28,furniture,chairs,chairs model 1,1266.87,3,0.3,111.71
ord-12096,cust-3683,wayne thompson,consumer,west,2025-09-27,2025-09-29,furniture,chairs,chairs model 2,1490.16,7,0.0,126.67
ord-12097,cust-1995,patrick sanchez,home office,south,2025-09-28,2025-09-30,furniture,chairs,chairs model 3,1176.45,8,0.3,21.62
ord-12098,cust-4392,jacob evans,corporate,central,2025-09-29,2025-10-01,furniture,chairs,chairs model 4,619.33,6,0.2,37.67
ord-12099,cust-1883,jose nelson,home office,west,2025-09-30,2025-10-02,furniture,chairs,chairs model 5,572.52,2,0.3,21.26
ord-12100,cust-1889,jennifer richardson,corporate,west,2025-10-01,2025-10-03,furniture,tables,tables model 1,1947.65,3,0.3,-70.56
ord-12101,cust-9918,donna jacobs,home office,west,2025-10-02,2025-10-04,furniture,tables,tables model 2,1676.98,6,0.5,-105.46
ord-12102,cust-6539,karen miller,home office,central,2025-10-03,2025-10-05,furniture,tables,tables model 3,532.25,6,0.3,15.54
ord-12103,cust-5888,jerry gibson,corporate,west,2025-10-04,2025-10-06,furniture,tables,tables model 4,1626.06,4,0.0,129.49
ord-12104,cust-2893,francisco gonzalez,consumer,central,2025-10-05,2025-10-07,furniture,tables,tables model 5,613.28,5,0.2,18.72
ord-12105,cust-3746,melissa osborne,consumer,south,2025-10-06,2025-10-08,office supplies,binders,binders model 1,1894.4,5,0.0,98.4
ord-12106,cust-5914,steve nguyen,corporate,south,2025-10-07,2025-10-09,office supplies,binders,binders model 2,1614.34,3,0.1,-9.38
ord-12107,cust-9571,shawn buckley jr.,corporate,east,2025-10-08,2025-10-10,office supplies,binders,binders model 3,1624.94,4,0.2,241.33
ord-12108,cust-9578,mark barry,consumer,west,2025-10-09,2025-10-11,office supplies,binders,binders model 4,104.67,7,0.3,-9.43
ord-12109,cust-9298,john brown,home office,east,2025-10-10,2025-10-12,office supplies,binders,binders model 5,140.87,9,0.1,22.08
ord-12110,cust-2893,victoria moore,corporate,east,2025-10-11,2025-10-13,office supplies,pens,pens model 1,1628.46,9,0.1,10.09
ord-12111,cust-7808,william dean,home office,west,2025-10-12,2025-10-14,office supplies,pens,pens model 2,907.14,3,0.3,85.32
ord-12112,cust-5602,andre tanner,consumer,central,2025-10-13,2025-10-15,office supplies,pens,pens model 3,1872.98,3,0.1,186.35
ord-12113,cust-5140,kathy smith,corporate,east,2025-10-14,2025-10-16,office supplies,pens,pens model 4,1383.19,6,0.0,147.6
ord-12114,cust-2699,lisa mcdowell,home office,west,2025-10-15,2025-10-17,office supplies,pens,pens model 5,677.54,1,0.5,66.36
ord-12115,cust-8875,tiffany hayes,consumer,south,2025-10-16,2025-10-18,office supplies,paper,paper model 1,536.44,5,0.0,16.91
ord-12116,cust-2854,brenda harrington,corporate,east,2025-10-17,2025-10-19,office supplies,paper,paper model 2,1866.69,4,0.2,32.41
ord-12117,cust-6869,melissa moses,corporate,south,2025-10-18,2025-10-20,office supplies,paper,paper model 3,331.64,1,0.0,28.8
ord-12118,cust-4935,kathleen williams,consumer,west,2025-10-19,2025-10-21,office supplies,paper,paper model 4,1113.8,8,0.5,113.97
ord-12119,cust-5001,claire andrade,consumer,south,2025-10-20,2025-10-22,office supplies,paper,paper model 5,667.35,3,0.3,-52.31
ord-12120,cust-2752,michael smith,corporate,west,2025-10-21,2025-10-23,office supplies,labels,labels model 1,1804.19,9,0.3,257.98
ord-12121,cust-7692,vicki tran,consumer,central,2025-10-22,2025-10-24,office supplies,labels,labels model 2,1981.16,1,0.1,177.82
ord-12122,cust-1979,richard owen,corporate,west,2025-10-23,2025-10-25,office supplies,labels,labels model 3,1111.02,9,0.1,118.98
ord-12123,cust-7201,tracy grant,consumer,east,2025-10-24,2025-10-26,office supplies,labels,labels model 4,133.65,5,0.0,13.05
ord-12124,cust-1347,sean rodriguez,consumer,east,2025-10-25,2025-10-27,office supplies,labels,labels model 5,1941.58,6,0.1,57.11
ord-12125,cust-8807,mr. john ingram,corporate,central,2025-10-26,2025-10-28,technology,phones,phones model 1,871.14,4,0.5,16.19
ord-12126,cust-8214,diane carrillo,home office,central,2025-10-27,2025-10-29,technology,phones,phones model 2,890.9,2,0.1,73.4
ord-12127,cust-9421,jamie henderson,corporate,west,2025-10-28,2025-10-30,technology,phones,phones model 3,826.64,8,0.1,72.58
ord-12128,cust-8160,jacob burnett,consumer,central,2025-10-29,2025-10-31,technology,phones,phones model 4,618.29,1,0.0,25.12
ord-12129,cust-1453,kyle morris,consumer,central,2025-10-30,2025-11-01,technology,phones,phones model 5,207.44,8,0.3,14.57
ord-12130,cust-7059,jason carroll,corporate,east,2025-10-31,2025-11-02,technology,accessories,accessories model 1,1661.07,3,0.0,39.35
ord-12131,cust-5693,james caldwell,home office,west,2025-11-01,2025-11-03,technology,accessories,accessories model 2,517.62,4,0.5,27.18
ord-12132,cust-8180,tanya castro,corporate,south,2025-11-02,2025-11-04,technology,accessories,accessories model 3,934.38,4,0.1,11.32
ord-12133,cust-1259,ann smith,home office,west,2025-11-03,2025-11-05,technology,accessories,accessories model 4,444.65,3,0.2,10.21
ord-12134,cust-1748,christopher wilson,corporate,east,2025-11-04,2025-11-06,technology,accessories,accessories model 5,40.06,3,0.1,-0.71
ord-12135,cust-8895,eric kim,corporate,west,2025-11-05,2025-11-07,technology,copiers,copiers model 1,1051.36,5,0.3,-3.59
ord-12136,cust-7337,rachel reid,consumer,west,2025-11-06,2025-11-08,technology,copiers,copiers model 2,383.59,7,0.1,30.03
ord-12137,cust-3255,sheila lewis,consumer,west,2025-11-07,2025-11-09,technology,copiers,copiers model 3,692.13,3,0.2,56.25
ord-12138,cust-4318,elaine zuniga,home office,west,2025-11-08,2025-11-10,technology,copiers,copiers model 4,460.17,3,0.0,1.11
ord-12139,cust-5744,albert park,corporate,west,2025-11-09,2025-11-11,technology,copiers,copiers model 5,1191.98,6,0.1,33.06
ord-12140,cust-5854,mark miller,corporate,central,2025-11-10,2025-11-12,technology,machines,machines model 1,1673.64,8,0.3,85.46
ord-12141,cust-2753,bonnie king,consumer,central,2025-11-11,2025-11-13,technology,machines,machines model 2,138.16,8,0.0,8.03
ord-12142,cust-7717,rebecca george,corporate,central,2025-11-12,2025-11-14,technology,machines,machines model 3,266.03,1,0.3,14.69
ord-12143,cust-9326,timothy jones,home office,south,2025-11-13,2025-11-15,technology,machines,machines model 4,1038.59,6,0.3,-35.42
ord-12144,cust-9269,thomas joyce,corporate,west,2025-11-14,2025-11-16,technology,machines,machines model 5,491.85,3,0.2,2.76
ord-12145,cust-4466,melissa campbell,corporate,east,2025-11-15,2025-11-17,furniture,bookcases,bookcases model 1,1710.25,9,0.1,192.22
ord-12146,cust-9955,dalton mccall,home office,east,2025-11-16,2025-11-18,furniture,bookcases,bookcases model 2,1321.15,1,0.2,-3.65
ord-12147,cust-7732,joseph trujillo,corporate,central,2025-11-17,2025-11-19,furniture,bookcases,bookcases model 3,1544.09,8,0.5,-40.38
ord-12148,cust-8986,catherine webb,home office,east,2025-11-18,2025-11-20,furniture,bookcases,bookcases model 4,1663.41,7,0.0,199.96
ord-12149,cust-6101,ashley fisher,home office,east,2025-11-19,2025-11-21,furniture,bookcases,bookcases model 5,52.67,4,0.5,-0.42
ord-12150,cust-6701,brenda obrien,corporate,west,2025-11-20,2025-11-22,furniture,chairs,chairs model 1,1826.25,8,0.3,49.76
ord-12151,cust-2972,pamela lee,consumer,central,2025-11-21,2025-11-23,furniture,chairs,chairs model 2,1827.11,9,0.0,4.31
ord-12152,cust-1603,christy mills,corporate,east,2025-11-22,2025-11-24,furniture,chairs,chairs model 3,37.96,2,0.2,4.77
ord-12153,cust-1791,cynthia flynn,home office,west,2025-11-23,2025-11-25,furniture,chairs,chairs model 4,79.86,8,0.2,7.09
ord-12154,cust-9610,anthony james,home office,central,2025-11-24,2025-11-26,furniture,chairs,chairs model 5,334.99,5,0.0,18.13
ord-12155,cust-9688,billy wilson,home office,central,2025-11-25,2025-11-27,furniture,tables,tables model 1,1941.53,2,0.5,97.29
ord-12156,cust-4846,sarah roy,home office,west,2025-11-26,2025-11-28,furniture,tables,tables model 2,1109.03,3,0.0,122.22
ord-12157,cust-8112,jack martinez,home office,west,2025-11-27,2025-11-29,furniture,tables,tables model 3,886.48,1,0.5,93.66
ord-12158,cust-5549,elizabeth barker,home office,central,2025-11-28,2025-11-30,furniture,tables,tables model 4,1798.72,2,0.1,83.21
ord-12159,cust-6899,james ward,consumer,central,2025-11-29,2025-12-01,furniture,tables,tables model 5,1492.96,4,0.1,-7.54
ord-12160,cust-6659,jeremy james,home office,west,2025-11-30,2025-12-02,office supplies,binders,binders model 1,107.4,1,0.0,5.41
ord-12161,cust-8783,kathryn harrison,home office,central,2025-12-01,2025-12-03,office supplies,binders,binders model 2,1864.45,9,0.2,176.76
ord-12162,cust-8164,michael dean,home office,east,2025-12-02,2025-12-04,office supplies,binders,binders model 3,1733.91,1,0.3,122.79
ord-12163,cust-3267,brian nash,consumer,west,2025-12-03,2025-12-05,office supplies,binders,binders model 4,841.4,8,0.5,30.67
ord-12164,cust-6346,kathleen rice,consumer,central,2025-12-04,2025-12-06,office supplies,binders,binders model 5,157.68,9,0.3,-3.31
ord-12165,cust-6265,dominique bennett,corporate,south,2025-12-05,2025-12-07,office supplies,pens,pens model 1,1539.75,2,0.2,219.67
ord-12166,cust-6594,robin klein,consumer,central,2025-12-06,2025-12-08,office supplies,pens,pens model 2,153.88,9,0.3,13.84
ord-12167,cust-4640,caitlin wilson,consumer,south,2025-12-07,2025-12-09,office supplies,pens,pens model 3,727.48,9,0.3,38.75
ord-12168,cust-4081,maureen norris,home office,east,2025-12-08,2025-12-10,office supplies,pens,pens model 4,97.35,5,0.5,8.18
ord-12169,cust-1143,jeremy gonzalez,consumer,east,2025-12-09,2025-12-11,office supplies,pens,pens model 5,1138.36,5,0.1,3.7
ord-12170,cust-2351,trevor henderson,home office,west,2025-12-10,2025-12-12,office supplies,paper,paper model 1,753.05,1,0.1,90.04
ord-12171,cust-8878,bridget flores,home office,west,2025-12-11,2025-12-13,office supplies,paper,paper model 2,1709.33,9,0.5,92.49
ord-12172,cust-9762,eric brown,corporate,south,2025-12-12,2025-12-14,office supplies,paper,paper model 3,1145.16,5,0.5,110.12
ord-12173,cust-3607,frederick allen,consumer,south,2025-12-13,2025-12-15,office supplies,paper,paper model 4,1332.41,8,0.3,98.07
ord-12174,cust-5334,stephanie alvarez,home office,south,2025-12-14,2025-12-16,office supplies,paper,paper model 5,349.0,5,0.5,31.8
ord-12175,cust-1714,michael blackburn,home office,central,2025-12-15,2025-12-17,office supplies,labels,labels model 1,1633.32,2,0.3,88.65
ord-12176,cust-9127,lisa anderson,home office,central,2025-12-16,2025-12-18,office supplies,labels,labels model 2,1838.5,4,0.0,98.4
ord-12177,cust-5252,madison simmons,consumer,west,2025-12-17,2025-12-19,office supplies,labels,labels model 3,1496.3,6,0.3,41.58
ord-12178,cust-3390,david morrow,corporate,central,2025-12-18,2025-12-20,office supplies,labels,labels model 4,155.33,6,0.5,-2.33
ord-12179,cust-2331,summer molina,consumer,east,2025-12-19,2025-12-21,office supplies,labels,labels model 5,1619.77,9,0.1,96.44
ord-12180,cust-4108,mark powell,home office,east,2025-12-20,2025-12-22,technology,phones,phones model 1,1461.41,7,0.2,192.91
ord-12181,cust-2492,michael evans,corporate,east,2025-12-21,2025-12-23,technology,phones,phones model 2,388.36,4,0.2,15.28
ord-12182,cust-1225,marcus schmidt,consumer,central,2025-12-22,2025-12-24,technology,phones,phones model 3,386.26,6,0.1,30.73
ord-12183,cust-4361,thomas newton,corporate,south,2025-12-23,2025-12-25,technology,phones,phones model 4,1758.6,3,0.2,-30.47
ord-12184,cust-7070,margaret hubbard,home office,central,2025-12-24,2025-12-26,technology,phones,phones model 5,266.51,5,0.0,16.21
ord-12185,cust-4024,ryan bennett,corporate,central,2025-12-25,2025-12-27,technology,accessories,accessories model 1,52.23,9,0.5,0.87
ord-12186,cust-8405,robert kim,corporate,west,2025-12-26,2025-12-28,technology,accessories,accessories model 2,527.9,4,0.0,52.49
ord-12187,cust-2615,thomas ruiz,consumer,central,2025-12-27,2025-12-29,technology,accessories,accessories model 3,918.91,9,0.2,6.65
ord-12188,cust-3777,william dorsey,home office,east,2025-12-28,2025-12-30,technology,accessories,accessories model 4,1014.03,6,0.0,79.31
ord-12189,cust-7036,julie romero,consumer,central,2025-12-29,2025-12-31,technology,accessories,accessories model 5,1312.95,3,0.5,52.02
ord-12190,cust-7295,cheryl gonzales,corporate,west,2025-12-30,2026-01-01,technology,copiers,copiers model 1,1778.35,3,0.1,-128.62
ord-12191,cust-4166,michael williams,home office,central,2025-12-31,2026-01-02,technology,copiers,copiers model 2,1678.47,8,0.1,91.63
ord-12192,cust-1515,todd garrett,corporate,east,2026-01-01,2026-01-03,technology,copiers,copiers model 3,1713.18,1,0.1,48.75
ord-12193,cust-8941,tiffany johnson,home office,east,2026-01-02,2026-01-04,technology,copiers,copiers model 4,165.14,5,0.5,9.92
ord-12194,cust-3209,april terrell,consumer,south,2026-01-03,2026-01-05,technology,copiers,copiers model 5,68.4,3,0.2,0.35
ord-12195,cust-3477,dustin knight,corporate,east,2026-01-04,2026-01-06,technology,machines,machines model 1,939.39,6,0.5,44.27
ord-12196,cust-3302,michael scott,home office,east,2026-01-05,2026-01-07,technology,machines,machines model 2,534.56,9,0.2,11.91
ord-12197,cust-3966,lawrence hardy,home office,west,2026-01-06,2026-01-08,technology,machines,machines model 3,1629.97,5,0.5,159.69
ord-12198,cust-2968,john rios,corporate,south,2026-01-07,2026-01-09,technology,machines,machines model 4,1746.54,9,0.2,174.67
