Order ID,Customer ID,Customer Name,Segment,Region,Order Date,Ship Date,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-11265,CUST-8151,Deanna Bailey,Consumer,Central,2023-06-19,2023-06-21,Furniture,Bookcases,Bookcases Model 1,1868.35,4,0.3,88.57
ORD-11266,CUST-7303,John Jones,Consumer,Central,2023-06-20,2023-06-22,Furniture,Bookcases,Bookcases Model 2,657.82,1,0.5,37.65
ORD-11267,CUST-5676,James Rodriguez,Corporate,South,2023-06-21,2023-06-23,Furniture,Bookcases,Bookcases Model 3,274.57,8,0.2,22.73
ORD-11268,CUST-4593,Amy Garcia,Home Office,South,2023-06-22,2023-06-24,Furniture,Bookcases,Bookcases Model 4,1481.71,6,0.2,187.03
ORD-11269,CUST-9224,Riley Olsen,Consumer,East,2023-06-23,2023-06-25,Furniture,Bookcases,Bookcases Model 5,507.87,4,0.1,42.61
ORD-11270,CUST-2558,Jeffrey Holmes,Home Office,Central,2023-06-24,2023-06-26,Furniture,Chairs,Chairs Model 1,1451.85,2,0.2,64.24
ORD-11271,CUST-6309,David Finley,Home Office,West,2023-06-25,2023-06-27,Furniture,Chairs,Chairs Model 2,561.47,1,0.1,37.14
ORD-11272,CUST-7003,Dana Reeves,Consumer,South,2023-06-26,2023-06-28,Furniture,Chairs,Chairs Model 3,238.6,6,0.3,13.91
ORD-11273,CUST-2931,Kimberly Porter,Consumer,East,2023-06-27,2023-06-29,Furniture,Chairs,Chairs Model 4,1999.71,3,0.1,91.01
ORD-11274,CUST-8472,Debra Wallace,Home Office,West,2023-06-28,2023-06-30,Furniture,Chairs,Chairs Model 5,1065.1,6,0.5,-9.42
ORD-11275,CUST-7163,Michael Baker,Home Office,West,2023-06-29,2023-07-01,Furniture,Tables,Tables Model 1,1489.7,4,0.3,-69.99
ORD-11276,CUST-3366,Courtney Finley,Home Office,Central,2023-06-30,2023-07-02,Furniture,Tables,Tables Model 2,789.7,8,0.5,-27.84
ORD-11277,CUST-8310,Thomas Flores,Home Office,East,2023-07-01,2023-07-03,Furniture,Tables,Tables Model 3,1816.73,3,0.3,24.61
ORD-11278,CUST-7800,Tiffany Mack,Home Office,West,2023-07-02,2023-07-04,Furniture,Tables,Tables Model 4,1656.06,1,0.3,70.29
ORD-11279,CUST-1787,Brian Smith,Home Office,West,2023-07-03,2023-07-05,Furniture,Tables,Tables Model 5,1661.73,9,0.1,-7.22
ORD-11280,CUST-2867,Dennis Madden,Consumer,South,2023-07-04,2023-07-06,Office Supplies,Binders,Binders Model 1,1598.23,6,0.3,-17.58
ORD-11281,CUST-5581,Henry Smith,Consumer,South,2023-07-05,2023-07-07,Office Supplies,Binders,Binders Model 2,1169.4,2,0.0,89.49
ORD-11282,CUST-7906,Lacey Martin,Corporate,West,2023-07-06,2023-07-08,Office Supplies,Binders,Binders Model 3,969.02,5,0.3,88.51
ORD-11283,CUST-6670,Vincent Mendez,Home Office,East,2023-07-07,2023-07-09,Office Supplies,Binders,Binders Model 4,1307.91,8,0.2,89.44
ORD-11284,CUST-7850,Todd Harris,Home Office,Central,2023-07-08,2023-07-10,Office Supplies,Binders,Binders Model 5,556.43,3,0.1,33.96
ORD-11285,CUST-7773,Tom Rivas Jr.,Home Office,West,2023-07-09,2023-07-11,Office Supplies,Pens,Pens Model 1,1082.07,3,0.5,86.3
ORD-11286,CUST-6806,Angelica Hughes,Corporate,Central,2023-07-10,2023-07-12,Office Supplies,Pens,Pens Model 2,1362.46,3,0.5,132.96
ORD-11287,CUST-7757,John Payne,Home Office,East,2023-07-11,2023-07-13,Office Supplies,Pens,Pens Model 3,192.44,1,0.3,0.29
ORD-11288,CUST-7615,Brian Berg,Corporate,South,2023-07-12,2023-07-14,Office Supplies,Pens,Pens Model 4,1514.66,3,0.1,131.86
ORD-11289,CUST-7964,Ryan Jones,Consumer,West,2023-07-13,2023-07-15,Office Supplies,Pens,Pens Model 5,951.71,9,0.2,46.75
ORD-11290,CUST-1130,William Vargas,Consumer,South,2023-07-14,2023-07-16,Office Supplies,Paper,Paper Model 1,1901.51,4,0.0,44.27
ORD-11291,CUST-9456,Janice Faulkner,Home Office,West,2023-07-15,2023-07-17,Office Supplies,Paper,Paper Model 2,1899.66,3,0.5,109.85
ORD-11292,CUST-7297,Jessica Rodriguez,Consumer,South,2023-07-16,2023-07-18,Office Supplies,Paper,Paper Model 3,1688.01,2,0.2,68.11
ORD-11293,CUST-2933,Paula Young,Corporate,East,2023-07-17,2023-07-19,Office Supplies,Paper,Paper Model 4,854.66,9,0.2,130.07
ORD-11294,CUST-1049,Erin Davenport,Home Office,West,2023-07-18,2023-07-20,Office Supplies,Paper,Paper Model 5,1443.23,6,0.0,9.27
ORD-11295,CUST-3758,Paul Vaughan,Corporate,East,2023-07-19,2023-07-21,Office Supplies,Labels,Labels Model 1,452.43,2,0.1,31.49
ORD-11296,CUST-5428,Tammy Baxter,Home Office,East,2023-07-20,2023-07-22,Office Supplies,Labels,Labels Model 2,584.72,7,0.0,32.83
ORD-11297,CUST-1963,Justin Sanchez,Home Office,East,2023-07-21,2023-07-23,Office Supplies,Labels,Labels Model 3,1158.82,1,0.0,75.0
ORD-11298,CUST-7180,Tonya Murray,Consumer,East,2023-07-22,2023-07-24,Office Supplies,Labels,Labels Model 4,1480.3,2,0.0,186.87
ORD-11299,CUST-6280,Sara Scott,Corporate,West,2023-07-23,2023-07-25,Office Supplies,Labels,Labels Model 5,878.67,5,0.0,-1.42
ORD-11300,CUST-5884,Jesse Brown,Home Office,West,2023-07-24,2023-07-26,Technology,Phones,Phones Model 1,1579.47,7,0.5,134.16
ORD-11301,CUST-3353,Breanna Brown,Corporate,East,2023-07-25,2023-07-27,Technology,Phones,Phones Model 2,1277.41,2,0.5,66.3
ORD-11302,CUST-6060,Michael Nicholson,Consumer,West,2023-07-26,2023-07-28,Technology,Phones,Phones Model 3,639.9,2,0.1,27.46
ORD-11303,CUST-1173,Kristen Brown,Home Office,West,2023-07-27,2023-07-29,Technology,Phones,Phones Model 4,567.76,8,0.1,18.45
ORD-11304,CUST-6287,Joy Koch,Home Office,Central,2023-07-28,2023-07-30,Technology,Phones,Phones Model 5,1579.83,2,0.5,40.51
ORD-11305,CUST-3726,Nicole Cox,Home Office,South,2023-07-29,2023-07-31,Technology,Accessories,Accessories Model 1,606.61,1,0.5,19.56
ORD-11306,CUST-5247,Amanda Dixon,Consumer,South,2023-07-30,2023-08-01,Technology,Accessories,Accessories Model 2,433.85,1,0.5,33.26
ORD-11307,CUST-9241,Michael Barnes,Home Office,South,2023-07-31,2023-08-02,Technology,Accessories,Accessories Model 3,1461.46,7,0.1,254.73
ORD-11308,CUST-1876,Peter Sanders,Corporate,East,2023-08-01,2023-08-03,Technology,Accessories,Accessories Model 4,138.87,4,0.3,7.99
ORD-11309,CUST-5219,Adam Sanchez,Consumer,Central,2023-08-02,2023-08-04,Technology,Accessories,Accessories Model 5,431.37,8,0.2,71.57
ORD-11310,CUST-6366,Bradley Daniel,Consumer,West,2023-08-03,2023-08-05,Technology,Copiers,Copiers Model 1,1698.53,8,0.5,141.41
ORD-11311,CUST-8726,Martin Evans,Home Office,East,2023-08-04,2023-08-06,Technology,Copiers,Copiers Model 2,1090.05,3,0.2,88.73
ORD-11312,CUST-3222,Crystal Carr,Consumer,West,2023-08-05,2023-08-07,Technology,Copiers,Copiers Model 3,1091.05,1,0.3,47.32
ORD-11313,CUST-4041,Christina Sullivan,Corporate,South,2023-08-06,2023-08-08,Technology,Copiers,Copiers Model 4,1717.48,2,0.1,109.26
ORD-11314,CUST-9595,Alexis Castaneda,Home Office,Central,2023-08-07,2023-08-09,Technology,Copiers,Copiers Model 5,1626.71,7,0.0,127.07
ORD-11315,CUST-4505,Meghan Orozco,Consumer,West,2023-08-08,2023-08-10,Technology,Machines,Machines Model 1,1573.56,7,0.1,252.32
ORD-11316,CUST-2280,Andrew Vasquez,Home Office,East,2023-08-09,2023-08-11,Technology,Machines,Machines Model 2,717.14,7,0.2,100.23
ORD-11317,CUST-8552,Jesus Estes,Consumer,West,2023-08-10,2023-08-12,Technology,Machines,Machines Model 3,404.32,4,0.1,24.81
ORD-11318,CUST-5499,Debbie Torres,Corporate,East,2023-08-11,2023-08-13,Technology,Machines,Machines Model 4,1096.66,8,0.5,9.89
ORD-11319,CUST-2380,Bernard Watts,Consumer,South,2023-08-12,2023-08-14,Technology,Machines,Machines Model 5,1114.27,9,0.3,103.98
ORD-11320,CUST-3532,Ralph Mann,Corporate,Central,2023-08-13,2023-08-15,Furniture,Bookcases,Bookcases Model 1,102.17,7,0.1,16.63
ORD-11321,CUST-5633,Christopher Hahn,Home Office,East,2023-08-14,2023-08-16,Furniture,Bookcases,Bookcases Model 2,845.8,5,0.5,64.76
ORD-11322,CUST-5021,Troy Mckee,Consumer,Central,2023-08-15,2023-08-17,Furniture,Bookcases,Bookcases Model 3,1079.25,7,0.3,34.84
ORD-11323,CUST-1341,Matthew Glover,Consumer,West,2023-08-16,2023-08-18,Furniture,Bookcases,Bookcases Model 4,977.85,7,0.5,-27.44
ORD-11324,CUST-5344,Christina Foster,Home Office,Central,2023-08-17,2023-08-19,Furniture,Bookcases,Bookcases Model 5,1965.63,3,0.5,316.32
ORD-11325,CUST-5825,Cody Clark,Corporate,East,2023-08-18,2023-08-20,Furniture,Chairs,Chairs Model 1,431.75,4,0.3,25.35
ORD-11326,CUST-1687,Robert Doyle,Home Office,East,2023-08-19,2023-08-21,Furniture,Chairs,Chairs Model 2,323.27,3,0.2,29.91
ORD-11327,CUST-8430,Nancy Green,Home Office,Central,2023-08-20,2023-08-22,Furniture,Chairs,Chairs Model 3,1765.66,8,0.3,21.75
ORD-11328,CUST-6928,Raymond Anderson,Consumer,East,2023-08-21,2023-08-23,Furniture,Chairs,Chairs Model 4,1872.96,4,0.0,59.27
ORD-11329,CUST-2963,Ashley Richmond,Home Office,Central,2023-08-22,2023-08-24,Furniture,Chairs,Chairs Model 5,1722.39,2,0.0,14.76
ORD-11330,CUST-8658,John Mcpherson,Home Office,South,2023-08-23,2023-08-25,Furniture,Tables,Tables Model 1,1800.87,5,0.2,219.68
ORD-11331,CUST-9736,Tracy Hebert,Consumer,West,2023-08-24,2023-08-26,Furniture,Tables,Tables Model 2,1001.5,4,0.3,-69.59
ORD-11332,CUST-1375,Patricia Hull,Home Office,West,2023-08-25,2023-08-27,Furniture,Tables,Tables Model 3,1773.95,2,0.1,2.1
ORD-11333,CUST-5528,Kenneth Roberts,Home Office,East,2023-08-26,2023-08-28,Furniture,Tables,Tables Model 4,999.43,9,0.3,25.76
ORD-11334,CUST-9224,Rebecca Smith,Consumer,Central,2023-08-27,2023-08-29,Furniture,Tables,Tables Model 5,782.06,6,0.5,54.59
ORD-11335,CUST-4710,Thomas Nash,Corporate,Central,2023-08-28,2023-08-30,Office Supplies,Binders,Binders Model 1,368.37,4,0.2,31.96
ORD-11336,CUST-9342,Robert Dawson,Consumer,East,2023-08-29,2023-08-31,Office Supplies,Binders,Binders Model 2,1529.42,6,0.5,-0.7
ORD-11337,CUST-5061,Brett Williams,Corporate,West,2023-08-30,2023-09-01,Office Supplies,Binders,Binders Model 3,1187.83,1,0.3,149.18
ORD-11338,CUST-6698,Melissa Burgess,Home Office,West,2023-08-31,2023-09-02,Office Supplies,Binders,Binders Model 4,735.94,7,0.5,104.86
ORD-11339,CUST-5537,Renee Lopez,Consumer,Central,2023-09-01,2023-09-03,Office Supplies,Binders,Binders Model 5,67.97,4,0.3,4.54
ORD-11340,CUST-5114,James Farrell,Consumer,Central,2023-09-02,2023-09-04,Office Supplies,Pens,Pens Model 1,1345.07,5,0.0,36.08
ORD-11341,CUST-9733,Jennifer Bright,Corporate,South,2023-09-03,2023-09-05,Office Supplies,Pens,Pens Model 2,1405.9,4,0.1,-38.35
ORD-11342,CUST-8383,Benjamin Miller,Consumer,Central,2023-09-04,2023-09-06,Office Supplies,Pens,Pens Model 3,164.78,5,0.3,5.25
ORD-11343,CUST-3345,Michael Allen,Consumer,South,2023-09-05,2023-09-07,Office Supplies,Pens,Pens Model 4,1147.39,6,0.5,138.35
ORD-11344,CUST-6392,Melanie Hill,Consumer,South,2023-09-06,2023-09-08,Office Supplies,Pens,Pens Model 5,772.14,7,0.2,40.05
ORD-11345,CUST-1421,Javier Chapman,Home Office,Central,2023-09-07,2023-09-09,Office Supplies,Paper,Paper Model 1,1317.6,8,0.1,154.14
ORD-11346,CUST-8597,Travis Johnson,Home Office,West,2023-09-08,2023-09-10,Office Supplies,Paper,Paper Model 2,710.47,9,0.0,1.67
ORD-11347,CUST-7720,Mr. John Moon MD,Consumer,Central,2023-09-09,2023-09-11,Office Supplies,Paper,Paper Model 3,1458.78,2,0.3,-19.46
ORD-11348,CUST-6195,David Petty,Consumer,South,2023-09-10,2023-09-12,Office Supplies,Paper,Paper Model 4,271.31,3,0.3,3.08
ORD-11349,CUST-7236,Elizabeth Kelly,Corporate,East,2023-09-11,2023-09-13,Office Supplies,Paper,Paper Model 5,541.19,7,0.2,34.96
ORD-11350,CUST-1993,Jill Parker,Consumer,South,2023-09-12,2023-09-14,Office Supplies,Labels,Labels Model 1,1319.13,7,0.3,3.56
ORD-11351,CUST-2823,Christian Gill,Consumer,East,2023-09-13,2023-09-15,Office Supplies,Labels,Labels Model 2,1625.13,1,0.3,35.99
ORD-11352,CUST-9702,Johnny Gibson,Home Office,South,2023-09-14,2023-09-16,Office Supplies,Labels,Labels Model 3,1535.0,8,0.5,9.33
ORD-11353,CUST-3434,Stephanie Medina,Home Office,South,2023-09-15,2023-09-17,Office Supplies,Labels,Labels Model 4,903.8,8,0.5,-22.63
ORD-11354,CUST-5067,Richard Moore,Home Office,West,2023-09-16,2023-09-18,Office Supplies,Labels,Labels Model 5,611.23,7,0.0,50.98
ORD-11355,CUST-3321,Michael Campbell,Home Office,West,2023-09-17,2023-09-19,Technology,Phones,Phones Model 1,843.52,2,0.1,-2.06
ORD-11356,CUST-9825,Diane Ochoa,Home Office,West,2023-09-18,2023-09-20,Technology,Phones,Phones Model 2,895.88,3,0.3,141.5
ORD-11357,CUST-2109,Sarah Wright,Corporate,East,2023-09-19,2023-09-21,Technology,Phones,Phones Model 3,239.66,2,0.2,29.61
ORD-11358,CUST-1621,Shane Diaz,Home Office,South,2023-09-20,2023-09-22,Technology,Phones,Phones Model 4,426.95,3,0.0,35.86
ORD-11359,CUST-3500,Chloe Frederick,Consumer,South,2023-09-21,2023-09-23,Technology,Phones,Phones Model 5,438.93,6,0.2,36.64
ORD-11360,CUST-3999,Traci Taylor,Home Office,South,2023-09-22,2023-09-24,Technology,Accessories,Accessories Model 1,549.67,7,0.5,34.74
ORD-11361,CUST-3807,William Porter,Corporate,West,2023-09-23,2023-09-25,Technology,Accessories,Accessories Model 2,1005.21,2,0.3,36.64
ORD-11362,CUST-5569,Tricia Frost,Home Office,South,2023-09-24,2023-09-26,Technology,Accessories,Accessories Model 3,495.89,8,0.3,42.85
ORD-11363,CUST-3325,Adam Lee,Corporate,East,2023-09-25,2023-09-27,Technology,Accessories,Accessories Model 4,1765.8,3,0.0,49.34
ORD-11364,CUST-1248,Bryan Love,Consumer,Central,2023-09-26,2023-09-28,Technology,Accessories,Accessories Model 5,1831.8,3,0.2,124.45
ORD-11365,CUST-4308,Melissa Moreno,Consumer,Central,2023-09-27,2023-09-29,Technology,Copiers,Copiers Model 1,1973.21,8,0.3,30.33
ORD-11366,CUST-5413,Kenneth Anderson,Home Office,Central,2023-09-28,2023-09-30,Technology,Copiers,Copiers Model 2,339.53,1,0.2,12.72
ORD-11367,CUST-9780,Robert Dunn,Corporate,West,2023-09-29,2023-10-01,Technology,Copiers,Copiers Model 3,1452.0,4,0.3,63.73
ORD-11368,CUST-4987,Colleen Dodson,Corporate,Central,2023-09-30,2023-10-02,Technology,Copiers,Copiers Model 4,1762.45,9,0.1,150.53
ORD-11369,CUST-4064,Ryan Patton,Corporate,South,2023-10-01,2023-10-03,Technology,Copiers,Copiers Model 5,136.29,5,0.3,9.53
ORD-11370,CUST-8556,Allison Burgess,Home Office,Central,2023-10-02,2023-10-04,Technology,Machines,Machines Model 1,1645.65,2,0.1,-8.24
ORD-11371,CUST-5738,Mr. Luke Lee,Consumer,East,2023-10-03,2023-10-05,Technology,Machines,Machines Model 2,1182.29,5,0.1,113.34
ORD-11372,CUST-8315,Kyle Jennings,Consumer,Central,2023-10-04,2023-10-06,Technology,Machines,Machines Model 3,611.04,4,0.3,1.39
ORD-11373,CUST-2102,Peter Strickland,Corporate,East,2023-10-05,2023-10-07,Technology,Machines,Machines Model 4,1175.56,1,0.1,124.72
ORD-11374,CUST-2243,Erin Sharp,Corporate,South,2023-10-06,2023-10-08,Technology,Machines,Machines Model 5,1079.42,7,0.1,63.7
ORD-11375,CUST-1004,Miranda White,Home Office,South,2023-10-07,2023-10-09,Furniture,Bookcases,Bookcases Model 1,1519.48,3,0.1,-3.35
ORD-11376,CUST-9311,Sarah Frank,Consumer,West,2023-10-08,2023-10-10,Furniture,Bookcases,Bookcases Model 2,408.46,4,0.2,22.76
ORD-11377,CUST-1733,Ashley Henderson,Consumer,South,2023-10-09,2023-10-11,Furniture,Bookcases,Bookcases Model 3,428.48,9,0.5,10.68
ORD-11378,CUST-1461,Sherri Simon,Corporate,West,2023-10-10,2023-10-12,Furniture,Bookcases,Bookcases Model 4,180.21,1,0.0,1.81
ORD-11379,CUST-2322,Joan Hill,Corporate,West,2023-10-11,2023-10-13,Furniture,Bookcases,Bookcases Model 5,1174.16,7,0.0,108.62
ORD-11380,CUST-3886,Melissa Mitchell,Consumer,West,2023-10-12,2023-10-14,Furniture,Chairs,Chairs Model 1,1454.71,9,0.2,37.36
ORD-11381,CUST-2883,Crystal Phelps,Home Office,East,2023-10-13,2023-10-15,Furniture,Chairs,Chairs Model 2,996.8,5,0.3,49.42
ORD-11382,CUST-2244,Daniel Oconnor,Home Office,Central,2023-10-14,2023-10-16,Furniture,Chairs,Chairs Model 3,1100.78,4,0.1,-6.35
ORD-11383,CUST-7898,Pam Hanna,Corporate,East,2023-10-15,2023-10-17,Furniture,Chairs,Chairs Model 4,608.67,1,0.3,39.78
ORD-11384,CUST-5167,Daniel Riley,Home Office,South,2023-10-16,2023-10-18,Furniture,Chairs,Chairs Model 5,905.89,1,0.2,64.1
ORD-11385,CUST-9212,Jeanette Zimmerman,Home Office,Central,2023-10-17,2023-10-19,Furniture,Tables,Tables Model 1,1730.37,7,0.2,131.26
ORD-11386,CUST-9933,Kimberly Chapman,Consumer,East,2023-10-18,2023-10-20,Furniture,Tables,Tables Model 2,1721.68,4,0.5,26.9
ORD-11387,CUST-1546,Emily Brewer,Consumer,Central,2023-10-19,2023-10-21,Furniture,Tables,Tables Model 3,1657.21,6,0.3,-19.77
ORD-11388,CUST-2267,Annette Chavez,Corporate,East,2023-10-20,2023-10-22,Furniture,Tables,Tables Model 4,255.07,4,0.0,13.24
ORD-11389,CUST-3997,Stacey Murphy,Consumer,Central,2023-10-21,2023-10-23,Furniture,Tables,Tables Model 5,1946.65,9,0.0,205.61
ORD-11390,CUST-8380,Margaret Zimmerman,Corporate,West,2023-10-22,2023-10-24,Office Supplies,Binders,Binders Model 1,174.9,9,0.0,10.18
ORD-11391,CUST-5300,Grace Wise,Consumer,Central,2023-10-23,2023-10-25,Office Supplies,Binders,Binders Model 2,1939.85,1,0.2,205.78
ORD-11392,CUST-5866,Dennis Rodriguez,Home Office,East,2023-10-24,2023-10-26,Office Supplies,Binders,Binders Model 3,1382.42,9,0.0,41.68
ORD-11393,CUST-3273,Meghan Jackson,Corporate,Central,2023-10-25,2023-10-27,Office Supplies,Binders,Binders Model 4,1797.06,3,0.2,-2.35
ORD-11394,CUST-1977,Brandon Mcdaniel,Corporate,Central,2023-10-26,2023-10-28,Office Supplies,Binders,Binders Model 5,1443.18,9,0.0,-28.56
ORD-11395,CUST-8170,Shannon Jackson,Home Office,East,2023-10-27,2023-10-29,Office Supplies,Pens,Pens Model 1,1573.04,4,0.5,163.66
ORD-11396,CUST-9996,Ian Walter,Corporate,East,2023-10-28,2023-10-30,Office Supplies,Pens,Pens Model 2,1826.11,5,0.1,191.89
ORD-11397,CUST-3498,Shannon Garner,Corporate,East,2023-10-29,2023-10-31,Office Supplies,Pens,Pens Model 3,1843.83,2,0.3,95.97
ORD-11398,CUST-1805,Alexandra Smith,Home Office,West,2023-10-30,2023-11-01,Office Supplies,Pens,Pens Model 4,531.16,5,0.2,20.9
ORD-11399,CUST-3064,Jacqueline Archer,Consumer,South,2023-10-31,2023-11-02,Office Supplies,Pens,Pens Model 5,1999.32,5,0.5,156.5
ORD-11400,CUST-4438,Catherine Roach,Home Office,Central,2023-11-01,2023-11-03,Office Supplies,Paper,Paper Model 1,1167.09,2,0.3,111.18
ORD-11401,CUST-4772,Deborah Powell,Consumer,South,2023-11-02,2023-11-04,Office Supplies,Paper,Paper Model 2,1821.82,4,0.1,143.86
ORD-11402,CUST-8185,Kevin Watkins,Home Office,Central,2023-11-03,2023-11-05,Office Supplies,Paper,Paper Model 3,631.47,5,0.2,20.91
ORD-11403,CUST-3840,Richard King,Consumer,East,2023-11-04,2023-11-06,Office Supplies,Paper,Paper Model 4,748.85,6,0.5,69.43
ORD-11404,CUST-1544,Donna Herrera,Consumer,East,2023-11-05,2023-11-07,Office Supplies,Paper,Paper Model 5,507.18,5,0.1,64.2
ORD-11405,CUST-1993,Stephen Kim,Consumer,East,2023-11-06,2023-11-08,Office Supplies,Labels,Labels Model 1,1778.49,9,0.5,-40.65
ORD-11406,CUST-2898,David Carrillo,Home Office,West,2023-11-07,2023-11-09,Office Supplies,Labels,Labels Model 2,1351.68,8,0.3,148.11
ORD-11407,CUST-6557,Barbara Snyder,Corporate,South,2023-11-08,2023-11-10,Office Supplies,Labels,Labels Model 3,115.73,3,0.1,8.77
ORD-11408,CUST-5015,Eric George,Corporate,West,2023-11-09,2023-11-11,Office Supplies,Labels,Labels Model 4,641.65,7,0.1,31.82
ORD-11409,CUST-2450,Victoria Thompson,Corporate,South,2023-11-10,2023-11-12,Office Supplies,Labels,Labels Model 5,217.54,9,0.1,2.22
ORD-11410,CUST-7714,Ryan Vega,Consumer,West,2023-11-11,2023-11-13,Technology,Phones,Phones Model 1,802.85,6,0.2,26.56
ORD-11411,CUST-5719,Brian Howard,Corporate,East,2023-11-12,2023-11-14,Technology,Phones,Phones Model 2,1730.85,7,0.0,116.8
ORD-11412,CUST-3392,Michael Martin,Consumer,West,2023-11-13,2023-11-15,Technology,Phones,Phones Model 3,845.88,6,0.1,41.08
ORD-11413,CUST-1284,Amy Riley,Consumer,West,2023-11-14,2023-11-16,Technology,Phones,Phones Model 4,96.56,7,0.3,9.6
ORD-11414,CUST-6637,Lisa Roberts,Home Office,Central,2023-11-15,2023-11-17,Technology,Phones,Phones Model 5,656.35,1,0.0,12.63
ORD-11415,CUST-1688,Anna Tran,Corporate,South,2023-11-16,2023-11-18,Technology,Accessories,Accessories Model 1,1436.95,3,0.2,50.18
ORD-11416,CUST-4254,Denise Ellis,Consumer,Central,2023-11-17,2023-11-19,Technology,Accessories,Accessories Model 2,961.24,6,0.0,-13.08
ORD-11417,CUST-1102,Kristopher Olsen,Home Office,West,2023-11-18,2023-11-20,Technology,Accessories,Accessories Model 3,1486.82,7,0.1,118.55
ORD-11418,CUST-2673,Kelly Lozano,Corporate,East,2023-11-19,2023-11-21,Technology,Accessories,Accessories Model 4,1491.82,3,0.0,11.98
ORD-11419,CUST-7172,Beth Burgess,Home Office,West,2023-11-20,2023-11-22,Technology,Accessories,Accessories Model 5,1620.51,3,0.3,154.07
ORD-11420,CUST-9040,Scott Rodriguez,Corporate,South,2023-11-21,2023-11-23,Technology,Copiers,Copiers Model 1,1599.57,6,0.0,124.44
ORD-11421,CUST-2714,Lori Franklin,Home Office,East,2023-11-22,2023-11-24,Technology,Copiers,Copiers Model 2,1349.35,2,0.2,50.84
ORD-11422,CUST-1109,Justin Barnes,Home Office,Central,2023-11-23,2023-11-25,Technology,Copiers,Copiers Model 3,1176.05,6,0.1,16.08
ORD-11423,CUST-7243,Patrick Jones,Corporate,East,2023-11-24,2023-11-26,Technology,Copiers,Copiers Model 4,181.4,3,0.3,18.59
ORD-11424,CUST-7476,Melissa Freeman,Consumer,West,2023-11-25,2023-11-27,Technology,Copiers,Copiers Model 5,388.3,4,0.3,13.92
ORD-11425,CUST-5952,Jessica Ruiz,Home Office,West,2023-11-26,2023-11-28,Technology,Machines,Machines Model 1,1715.39,3,0.5,147.03
ORD-11426,CUST-2674,Susan Davis,Corporate,East,2023-11-27,2023-11-29,Technology,Machines,Machines Model 2,1671.1,3,0.2,176.27
ORD-11427,CUST-7979,Jill Johnson,Home Office,South,2023-11-28,2023-11-30,Technology,Machines,Machines Model 3,1072.29,2,0.5,129.75
ORD-11428,CUST-8823,Kim Stephenson,Consumer,East,2023-11-29,2023-12-01,Technology,Machines,Machines Model 4,1612.69,6,0.1,166.82
ORD-11429,CUST-4622,Leslie Meyer,Home Office,West,2023-11-30,2023-12-02,Technology,Machines,Machines Model 5,573.81,5,0.5,10.09
ORD-11430,CUST-5027,David Jacobson,Corporate,Central,2023-12-01,2023-12-03,Furniture,Bookcases,Bookcases Model 1,56.64,6,0.2,2.81
ORD-11431,CUST-5334,Tony Moore,Home Office,West,2023-12-02,2023-12-04,Furniture,Bookcases,Bookcases Model 2,768.4,2,0.1,102.23
ORD-11432,CUST-5000,Samantha Rowe,Home Office,Central,2023-12-03,2023-12-05,Furniture,Bookcases,Bookcases Model 3,1704.65,6,0.5,157.98
ORD-11433,CUST-2103,Timothy Garcia,Home Office,West,2023-12-04,2023-12-06,Furniture,Bookcases,Bookcases Model 4,102.66,8,0.1,4.56
ORD-11434,CUST-1819,Caleb Smith,Corporate,West,2023-12-05,2023-12-07,Furniture,Bookcases,Bookcases Model 5,216.51,2,0.0,4.84
